AuthorID,Author,Date,Content,Attachments,Reactions
"827362797792788520","hddamico#7928","2021-11-22","400ish member will be joining","",""
"827362797792788520","hddamico#7928","2021-11-22","🙌🏻","",""
"827362797792788520","hddamico#7928","2021-11-22","we are coordinating the airdrops","",""
"827362797792788520","hddamico#7928","2021-11-22","we should have a members call later today or tomorrow morning EST","",""
"827362797792788520","hddamico#7928","2021-11-22","one last before the “after party”","","glitch_party (5)"
"823934448835756052","michelleviljoen.eth#8371","2021-11-22","Gm!!! Today is a historic day! I’m feeling so much gratitude towards everyone who helped get us here. It’s a privilege being here with all of you 🥳🖤","","💯 (6),🤍 (2)"
"820715430683082835","omarzrobles#9845","2021-11-22","gm","","🙋 (3)"
"693277954519728138","Lapsus#4632","2021-11-22","Close to 800; lets continue activating every personal network for a last push!","","🔥 (4)"
"827362797792788520","hddamico#7928","2021-11-22","🧡","",""
"809382179468476456","mdr#8647","2021-11-22","Let’s go💥","",""
"855092404147322910","RobinFriend#7507","2021-11-22","800 here we come!!! Can't believe this thing is real!!!","","💎 (3)"
"693277954519728138","Lapsus#4632","2021-11-22","Gave some more echo from our tw account to the artists that tweeted about it, pushing, pushing, pushing to some more! Keep it going with your networks!","","🔥 (3)"
"802980996114415648","justinaversano.eth#9406","2021-11-22","We can easily change the reserve without making new bid","",""
"833922506247110656","lightchronicler#4067","2021-11-22","Most excellent.","",""
"693277954519728138","Lapsus#4632","2021-11-22","Then we'll have a few more hours for contributors?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","Going on the oh shiny show in 45 mins so that should help close it out","","🙌 (6),👀 (2)"
"693277954519728138","Lapsus#4632","2021-11-22","If we have a few more hours we are getting to that 1k!","",""
"202337592350343168","RizacanKumas#4178","2021-11-22","Pushing hard!","",""
"693277954519728138","Lapsus#4632","2021-11-22","Go!","",""
"202337592350343168","RizacanKumas#4178","2021-11-22","https://tenor.com/view/spiderman-toilet-reaction-diarrhea-poop-gif-5230947","","catJAM (4)"
"827362797792788520","hddamico#7928","2021-11-22","😎","",""
"693277954519728138","Lapsus#4632","2021-11-22","Echoed from RAW!","",""
"704460941772849302","cooper#6009","2021-11-22","I think 800 is v reasonable for a reserve. It’s amazing to see it breakout of 700","",""
"820715430683082835","omarzrobles#9845","2021-11-22","ditto","",""
"751493587371556933","claudia#0273","2021-11-22","gm gm! Let's push today 💯","",""
"704460941772849302","cooper#6009","2021-11-22","leaving it open thru ohhshiny show and adjusting after that may be the move","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","Agree","",""
"833922506247110656","lightchronicler#4067","2021-11-22","My thoughts.","",""
"704460941772849302","cooper#6009","2021-11-22",":ToadYes:","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","Final Twitter push!?","",""
"693277954519728138","Lapsus#4632","2021-11-22","Yes, lets go with the community! Have been hitting it hard from there!","",""
"693277954519728138","Lapsus#4632","2021-11-22","Hit with yours rn from both our FP and RAW accounts. Keep it on everyone!","",""
"833922506247110656","lightchronicler#4067","2021-11-22","My phone is overheating.","","🧑‍🍳 (2)"
"819708932876140575","shanelavalette#2830","2021-11-22","🔥","","🔥 (2)"
"819708932876140575","shanelavalette#2830","2021-11-22","801","",""
"693277954519728138","Lapsus#4632","2021-11-22","Keep it coming. We can do the 1k if we have a few hours and activate all networks.","","💯 (1)"
"819708932876140575","shanelavalette#2830","2021-11-22","840 ETH now thanks in large part to a 20ETH bid that came in!","","nft_emoji (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-22","Holy shit","","💥 (2)"
"817469690347257877","alexcartagenamex#4215","2021-11-22","boom boom","",""
"693277954519728138","Lapsus#4632","2021-11-22","We will get to 1k","",""
"693277954519728138","Lapsus#4632","2021-11-22","Keep activating networks!","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","They are lowering reserve","","👍 (1)"
"693277954519728138","Lapsus#4632","2021-11-22","A last push for the highest contribution: https://twitter.com/theRAWdao/status/1462835220453994496","","🔥 (3)"
"855092404147322910","RobinFriend#7507","2021-11-22","it' s getting hot in here!","",""
"832722913765097535","chadwicktyler#3331","2021-11-22","pump up the jam","",""
"832722913765097535","chadwicktyler#3331","2021-11-22","https://tenor.com/view/crypto-pump-bitcoin-pump-btc-pump-pump-it-pamp-it-gif-20943061","","😆 (1),🚀 (1)"
"832722913765097535","chadwicktyler#3331","2021-11-22","who is the last bid???!!!","",""
"827362797792788520","hddamico#7928","2021-11-22","HAHAHAHAHAA","",""
"819708932876140575","shanelavalette#2830","2021-11-22","""Additional ETH required to place a bid: 20.15200 ETH""","",""
"819708932876140575","shanelavalette#2830","2021-11-22","is the goal 871?","",""
"819708932876140575","shanelavalette#2830","2021-11-22","Looks like it crossed the reserve price, but saw that note on the party bid page.","",""
"827362797792788520","hddamico#7928","2021-11-22","yeah, we are checking that","",""
"827362797792788520","hddamico#7928","2021-11-22","the reserve price is 850.420 ETH","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","Rugged by zora lol","","😂 (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-22","They need their cut","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","We need an announcement channel","",""
"693277954519728138","Lapsus#4632","2021-11-22","Do you want me to put something out via twitter? Lmk","",""
"802980996114415648","justinaversano.eth#9406","2021-11-22","Just announcement channel for discord","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-11-22","Yes! I meant in addition to that! ✊","",""
"693277954519728138","Lapsus#4632","2021-11-22","From here on I mentioned a couple of channels we might want to implement, but an #announcements one is essential, I agree.","",""
"827362797792788520","hddamico#7928","2021-11-22","just created it ser","","🥳 (3)"
"827362797792788520","hddamico#7928","2021-11-22","folks congrats everyone on this. we are making history. would't be possible without each of you ❤️","","❣️ (3)"
"827362797792788520","hddamico#7928","2021-11-22","wish we were all close to celebrate it IRL.","","💯 (5),🤘 (3)"
"827362797792788520","hddamico#7928","2021-11-22","let's make sure we make this one day!","","🍻 (4)"
"815357659858468874","BarrySutton#4408","2021-11-22","mind blowing. so grateful to be on this journey w all of you","",""
"827362797792788520","hddamico#7928","2021-11-22","we should make loud PR over this! @justinaversano.eth @DT | Luiz @Founding Artists","","💯 (7)"
"693277954519728138","Lapsus#4632","2021-11-22","It was phenomenal and it'll only get better. Stoked to be part of this with such an amazing group of people! World-class!","","🔥 (5)"
